longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.96,35.36,35.0,1.0,1.0,1738.0,480.0,3106.0,93000.0,INLAND
-118.97,35.37,34.0,1.0,1.0,1156.0,315.0,2149.625,82800.0,INLAND
-118.97,35.36,31.0,1.0,1.0,1219.0,312.0,1967.875,78400.0,INLAND
-118.95,35.32,29.0,1.0,1.0,2007.0,541.0,4092.25,142400.0,INLAND
-118.98,35.35,21.0,1.0,1.0,511.0,124.0,2201.75,51400.0,INLAND
-118.99,35.35,27.0,1.0,1.0,1380.0,332.0,2079.0,84600.0,INLAND
-118.99,35.33,36.0,1.0,1.0,1311.0,390.0,2098.25,90800.0,INLAND
-118.99,35.32,26.0,1.0,1.0,567.0,204.0,1161.0,58200.0,INLAND
-119.0,35.35,31.0,1.0,1.0,1969.0,588.0,2769.375,109200.0,INLAND
-118.99,35.35,32.0,1.0,1.0,1109.0,286.0,1473.2500000000002,76200.0,INLAND
-119.01,35.35,34.0,1.0,1.0,922.0,304.0,2734.375,101000.0,INLAND
-119.01,35.34,44.0,1.0,1.0,782.0,278.0,3776.0,112400.0,INLAND
-119.02,35.35,42.0,1.0,1.0,776.0,272.0,2478.75,111600.0,INLAND
-119.01,35.35,39.0,1.0,1.0,366.0,132.0,2390.625,100800.0,INLAND
-119.02,35.35,38.0,1.0,1.0,670.0,282.0,2800.875,137000.0,INLAND
-119.02,35.34,38.0,1.0,1.0,692.0,295.0,2890.625,116600.0,INLAND
-119.03,35.34,36.0,1.0,1.0,1679.0,616.0,3407.0,128800.0,INLAND
-119.03,35.35,34.0,1.0,1.0,695.0,275.0,3359.375,132400.0,INLAND
-119.04,35.35,31.0,1.0,1.0,817.0,307.0,3205.5,131000.0,INLAND
-119.04,35.35,27.0,1.0,1.0,2212.0,894.0,3969.125,155000.0,INLAND
-119.06,35.35,20.0,1.0,1.0,4584.0,1953.0,3218.75,124800.0,INLAND
-119.05,35.34,14.0,1.0,1.0,1933.0,912.0,3329.625,335000.0,INLAND
-119.05,35.33,18.0,1.0,1.0,7009.0,2552.0,3679.75,159400.0,INLAND
-119.05,35.34,17.0,1.0,1.0,1204.0,423.0,5066.125,197400.0,INLAND
-119.07,35.35,24.0,1.0,1.0,1294.0,879.0,3015.375,157400.0,INLAND
-119.07,35.34,16.0,1.0,1.0,1667.0,724.0,6104.875,253200.0,INLAND
-119.12,35.33,4.0,1.0,1.0,4250.0,1444.0,6379.5,191800.0,INLAND
-119.1,35.35,5.0,1.0,1.0,1916.0,870.0,5040.875,247000.0,INLAND
-119.08,35.34,18.0,1.0,1.0,1580.0,540.0,13242.624999999998,476600.0,INLAND
-119.08,35.35,20.0,1.0,1.0,331.0,135.0,8979.625,337600.0,INLAND
-119.09,35.35,14.0,1.0,1.0,842.0,265.0,10665.625,433200.0,INLAND
-119.08,35.34,16.0,1.0,1.0,768.0,236.0,6806.124999999999,222000.0,INLAND
-119.08,35.34,15.0,1.0,1.0,768.0,238.0,5191.0,245200.0,INLAND
-119.1,35.33,4.0,1.0,1.0,3121.0,902.0,8448.75,325600.0,INLAND
-119.08,35.32,8.0,1.0,1.0,5696.0,2100.0,6251.5,197600.0,INLAND
-119.09,35.33,9.0,1.0,1.0,3084.0,1052.0,6246.25,270800.0,INLAND
-119.06,35.32,15.0,1.0,1.0,2355.0,757.0,4461.25,126400.0,INLAND
-119.07,35.33,13.0,1.0,1.0,4870.0,1797.0,4257.5,186400.0,INLAND
-119.06,35.33,14.0,1.0,1.0,3278.0,1049.0,4764.625,150600.0,INLAND
-119.02,35.34,34.0,1.0,1.0,1375.0,486.0,4285.75,127800.0,INLAND
-119.02,35.33,26.0,1.0,1.0,2072.0,827.0,2694.125,154400.0,INLAND
-119.03,35.33,21.0,1.0,1.0,1627.0,680.0,3385.375,154400.0,INLAND
-119.03,35.34,34.0,1.0,1.0,1131.0,408.0,3810.75,122000.0,INLAND
-119.01,35.34,36.0,1.0,1.0,613.0,187.0,1953.125,78400.0,INLAND
-119.01,35.33,42.0,1.0,1.0,677.0,213.0,1928.625,63800.0,INLAND
-119.0,35.33,35.0,1.0,1.0,620.0,207.0,2427.125,92600.0,INLAND
-119.01,35.33,32.0,1.0,1.0,1897.0,607.0,3029.25,112400.0,INLAND
-119.02,35.33,35.0,1.0,1.0,1193.0,387.0,3437.5,116600.0,INLAND
-119.02,35.34,35.0,1.0,1.0,1145.0,343.0,1919.625,98000.0,INLAND
-118.99,35.32,35.0,1.0,1.0,870.0,282.0,2071.875,104000.0,INLAND
-118.99,35.3,33.0,1.0,1.0,1461.0,405.0,3675.25,97400.0,INLAND
-119.0,35.31,37.0,1.0,1.0,767.0,273.0,2065.25,91600.0,INLAND
-119.09,35.3,3.0,1.0,1.0,1353.0,495.0,4606.5,204600.0,INLAND
-119.04,35.32,20.0,1.0,1.0,34.0,8.0,1500.0,85000.0,INLAND
-119.05,35.32,11.0,1.0,1.0,3525.0,1387.0,4353.375,172200.0,INLAND
-119.04,35.31,11.0,1.0,1.0,1267.0,388.0,5244.625000000001,170400.0,INLAND
-119.03,35.32,12.0,1.0,1.0,1294.0,523.0,3196.875,185400.0,INLAND
-119.02,35.32,14.0,1.0,1.0,1821.0,561.0,4191.125,150200.0,INLAND
-119.05,35.3,9.0,1.0,1.0,6241.0,1906.0,5078.875000000001,161400.0,INLAND
-119.03,35.3,10.0,1.0,1.0,447.0,173.0,5185.5,190800.0,INLAND
-119.02,35.3,10.0,1.0,1.0,4611.0,1310.0,4546.125,148200.0,INLAND
-119.01,35.32,23.0,1.0,1.0,2717.0,928.0,3245.0,125000.0,INLAND
-119.01,35.31,19.0,1.0,1.0,4101.0,1436.0,2625.75,134600.0,INLAND
-119.01,35.3,7.0,1.0,1.0,4893.0,1520.0,4881.75,146800.0,INLAND
-119.07,35.27,25.0,1.0,1.0,1830.0,591.0,3225.5,180800.0,INLAND
-119.13,35.22,5.0,1.0,1.0,3269.0,980.0,6432.125,221400.0,INLAND
-119.01,35.24,6.0,1.0,1.0,66.0,21.0,3906.25,115000.0,INLAND
-119.01,35.28,10.0,1.0,1.0,4163.0,1307.0,3457.3749999999995,140000.0,INLAND
-118.99,35.24,40.0,1.0,1.0,213.0,71.0,2937.5,168400.0,INLAND
-118.99,35.27,32.0,1.0,1.0,242.0,87.0,1441.0,285000.0,INLAND
-118.93,34.82,24.0,1.0,1.0,323.0,136.0,4375.0,212800.0,INLAND
-118.95,34.83,18.0,1.0,1.0,1338.0,550.0,3736.375,218000.0,INLAND
-118.95,34.81,30.0,1.0,1.0,1089.0,412.0,3920.5,232000.0,INLAND
-119.15,34.83,6.0,1.0,1.0,2006.0,736.0,5715.5,321800.0,INLAND
-119.16,34.95,14.0,1.0,1.0,1581.0,579.0,3860.25,281400.0,INLAND
-118.93,34.82,8.0,1.0,1.0,229.0,84.0,5041.5,241600.0,INLAND
-119.4,35.06,21.0,1.0,1.0,1250.0,440.0,3648.375,89200.0,INLAND
-119.45,35.07,45.0,1.0,1.0,500.0,177.0,3298.625,45000.0,INLAND
-119.42,35.19,26.0,1.0,1.0,483.0,170.0,5187.5,121400.0,INLAND
-119.5,35.27,23.0,1.0,1.0,1993.0,617.0,3842.75,100800.0,INLAND
-119.48,35.17,36.0,1.0,1.0,39.0,18.0,3906.25,60000.0,INLAND
-119.45,35.16,34.0,1.0,1.0,1783.0,608.0,2989.0,90800.0,INLAND
-119.46,35.17,40.0,1.0,1.0,1998.0,773.0,3540.375,86600.0,INLAND
-119.46,35.14,30.0,1.0,,1565.0,584.0,3164.125,76600.0,INLAND
-119.47,35.14,19.0,1.0,1.0,1973.0,702.0,4991.125,161600.0,INLAND
-119.45,35.15,33.0,1.0,1.0,2293.0,919.0,3948.9999999999995,135800.0,INLAND
-119.45,35.13,34.0,1.0,1.0,808.0,294.0,2876.625,38200.0,INLAND
-119.46,35.13,46.0,1.0,1.0,1423.0,482.0,2744.375,38800.0,INLAND
-119.47,35.13,44.0,1.0,1.0,2140.0,831.0,3744.0,112600.0,INLAND
-119.47,35.4,32.0,1.0,1.0,1301.0,394.0,2464.75,124600.0,INLAND
-119.42,35.4,24.0,1.0,1.0,1442.0,424.0,3556.5,194400.0,INLAND
-119.12,35.41,12.0,1.0,1.0,3018.0,917.0,5570.125,178800.0,INLAND
-119.11,35.39,22.0,1.0,1.0,451.0,170.0,4062.5,162800.0,INLAND
-119.12,35.39,13.0,1.0,1.0,552.0,187.0,5737.875,173600.0,INLAND
-119.19,35.41,12.0,1.0,1.0,1399.0,413.0,5515.625,283000.0,INLAND
-119.2,35.37,6.0,1.0,1.0,3415.0,1059.0,6639.874999999999,299600.0,INLAND
-119.12,35.38,18.0,1.0,1.0,706.0,279.0,5524.5,227000.0,INLAND
-119.11,35.38,37.0,1.0,1.0,894.0,359.0,3681.625,150600.0,INLAND
-119.12,35.37,13.0,1.0,1.0,2170.0,671.0,6033.25,277400.0,INLAND
-119.18,35.5,36.0,1.0,1.0,932.0,249.0,2704.375,205800.0,INLAND
-119.28,35.52,36.0,1.0,1.0,573.0,134.0,2790.125,60000.0,INLAND
-119.27,35.49,39.0,1.0,1.0,1815.0,547.0,2941.625,115800.0,INLAND
-119.26,35.5,38.0,1.0,1.0,1133.0,430.0,5296.875,142200.0,INLAND
-119.27,35.5,34.0,1.0,1.0,796.0,319.0,3533.6250000000005,107200.0,INLAND
-119.27,35.51,28.0,1.0,1.0,544.0,190.0,4034.875,176600.0,INLAND
-119.28,35.5,34.0,1.0,1.0,1101.0,351.0,3005.5,116600.0,INLAND
-119.28,35.5,28.0,1.0,1.0,3260.0,738.0,2118.0,102200.0,INLAND
-119.27,35.5,21.0,1.0,1.0,1315.0,450.0,2138.125,89200.0,INLAND
-119.38,35.49,34.0,1.0,1.0,1506.0,403.0,2758.875,114200.0,INLAND
-119.34,35.6,16.0,1.0,1.0,1011.0,268.0,3120.1250000000005,102600.0,INLAND
-119.36,35.55,29.0,1.0,1.0,236.0,73.0,3375.0,235000.0,INLAND
-119.35,35.58,13.0,1.0,1.0,1186.0,376.0,1487.875,111400.0,INLAND
-119.34,35.59,33.0,1.0,1.0,1809.0,616.0,2991.7500000000005,128800.0,INLAND
-119.34,35.6,33.0,1.0,1.0,1732.0,509.0,2420.25,103000.0,INLAND
-119.33,35.6,32.0,1.0,1.0,2682.0,675.0,1827.375,106000.0,INLAND
-119.35,35.59,14.0,1.0,1.0,1497.0,457.0,3970.0,128600.0,INLAND
-119.33,35.59,20.0,1.0,1.0,2645.0,676.0,2233.5,93200.0,INLAND
-119.69,35.62,18.0,1.0,1.0,1345.0,207.0,2648.2499999999995,80000.0,INLAND
-119.77,35.65,21.0,1.0,1.0,1647.0,415.0,3258.2499999999995,145000.0,INLAND
-119.14,35.76,30.0,1.0,1.0,421.0,113.0,3203.125,297600.0,INLAND
-119.29,35.76,15.0,1.0,1.0,3500.0,768.0,2661.875,104600.0,INLAND
-119.19,35.64,29.0,1.0,1.0,902.0,205.0,3340.75,151600.0,INLAND
-119.24,35.68,21.0,1.0,1.0,1539.0,388.0,3151.0,102000.0,INLAND
-119.22,35.68,16.0,1.0,1.0,3078.0,651.0,2355.375,95400.0,INLAND
-119.24,35.67,32.0,1.0,1.0,2639.0,709.0,2503.125,94400.0,INLAND
-119.25,35.78,27.0,1.0,1.0,1346.0,323.0,3426.375,104600.0,INLAND
-119.25,35.77,35.0,1.0,1.0,1449.0,398.0,2098.25,98000.0,INLAND
-119.25,35.76,36.0,1.0,1.0,2175.0,610.0,2005.625,99600.0,INLAND
-119.25,35.75,36.0,1.0,1.0,1658.0,417.0,1896.2499999999998,89200.0,INLAND
-119.25,35.79,8.0,1.0,1.0,2700.0,688.0,2177.25,109400.0,INLAND
-119.25,35.78,35.0,1.0,1.0,1371.0,414.0,2872.6249999999995,124800.0,INLAND
-119.23,35.78,8.0,1.0,1.0,1230.0,330.0,2725.75,119400.0,INLAND
-119.23,35.79,31.0,1.0,1.0,2467.0,600.0,2890.625,109200.0,INLAND
-119.24,35.77,28.0,1.0,1.0,1764.0,514.0,2226.625,120600.0,INLAND
-119.23,35.77,36.0,1.0,1.0,2034.0,593.0,3005.5,130000.0,INLAND
-119.23,35.74,16.0,1.0,1.0,1914.0,614.0,2541.25,121800.0,INLAND
-119.23,35.77,26.0,1.0,1.0,1416.0,485.0,5239.625,153000.0,INLAND
-118.92,35.47,6.0,1.0,1.0,664.0,254.0,7860.625,417800.0,INLAND
-119.01,35.44,20.0,1.0,1.0,1465.0,621.0,3225.75,150000.0,INLAND
-118.93,35.44,13.0,1.0,1.0,557.0,227.0,7695.375,393400.0,INLAND
-118.31,35.74,18.0,1.0,1.0,799.0,335.0,2302.375,169600.0,INLAND
-118.06,35.68,15.0,1.0,1.0,730.0,321.0,2812.5,120000.0,INLAND
-118.44,35.75,23.0,1.0,1.0,1097.0,493.0,3286.0,177000.0,INLAND
-118.47,35.72,18.0,1.0,1.0,1366.0,690.0,2586.75,147400.0,INLAND
-118.5,35.7,18.0,1.0,1.0,986.0,522.0,1994.6249999999998,187800.0,INLAND
-118.59,35.72,28.0,1.0,1.0,98.0,48.0,1775.6250000000002,165000.0,INLAND
-118.87,35.65,33.0,1.0,1.0,584.0,223.0,4349.0,174200.0,INLAND
-118.23,35.48,17.0,1.0,1.0,775.0,380.0,2296.125,103800.0,INLAND
-118.33,35.64,15.0,1.0,1.0,1007.0,465.0,1958.375,130000.0,INLAND
-118.41,35.63,15.0,1.0,1.0,2310.0,1001.0,2890.625,178800.0,INLAND
-118.45,35.62,18.0,1.0,1.0,782.0,390.0,1767.625,136600.0,INLAND
-118.47,35.64,17.0,1.0,1.0,927.0,427.0,1627.875,122000.0,INLAND
-118.48,35.61,17.0,1.0,1.0,1614.0,731.0,2029.5,119600.0,INLAND
-118.45,35.58,16.0,1.0,1.0,1802.0,807.0,2352.375,124400.0,INLAND
-118.61,35.47,13.0,1.0,1.0,756.0,276.0,3184.25,141800.0,INLAND
-117.73,35.73,35.0,1.0,1.0,1870.0,432.0,4531.25,95000.0,INLAND
-117.66,35.63,33.0,1.0,1.0,1155.0,431.0,2555.1249999999995,69200.0,INLAND
-117.67,35.65,18.0,1.0,1.0,1128.0,533.0,3500.0,129000.0,INLAND
-117.68,35.65,15.0,1.0,1.0,1245.0,513.0,4158.625,148800.0,INLAND
-117.69,35.65,5.0,1.0,1.0,520.0,232.0,5020.875,160000.0,INLAND
-117.7,35.64,8.0,1.0,1.0,1154.0,399.0,7328.125,203800.0,INLAND
-117.68,35.64,15.0,1.0,1.0,1408.0,586.0,6505.375,176400.0,INLAND
-117.67,35.64,6.0,1.0,1.0,927.0,337.0,7741.875,216400.0,INLAND
-117.67,35.63,32.0,1.0,1.0,1613.0,706.0,3835.8750000000005,112000.0,INLAND
-117.68,35.63,18.0,1.0,1.0,1777.0,661.0,7581.625,195600.0,INLAND
-117.69,35.63,5.0,1.0,1.0,1335.0,428.0,6971.625,203000.0,INLAND
-117.7,35.62,18.0,1.0,1.0,1426.0,483.0,4491.375,128800.0,INLAND
-117.68,35.61,9.0,1.0,1.0,1929.0,742.0,4498.5,154000.0,INLAND
-117.68,35.6,12.0,1.0,1.0,765.0,281.0,7566.5,190600.0,INLAND
-117.7,35.6,16.0,1.0,1.0,1473.0,487.0,4822.5,125400.0,INLAND
-117.68,35.62,30.0,1.0,1.0,1481.0,581.0,2682.25,89800.0,INLAND
-117.64,35.61,10.0,1.0,1.0,1349.0,501.0,5312.5,151400.0,INLAND
-117.66,35.62,11.0,1.0,1.0,2728.0,1072.0,5187.5,156400.0,INLAND
-117.66,35.61,5.0,1.0,1.0,2623.0,862.0,6061.75,159400.0,INLAND
-117.66,35.6,14.0,1.0,1.0,850.0,317.0,3226.5,168400.0,INLAND
-117.76,35.63,12.0,1.0,1.0,1027.0,356.0,4907.625,187600.0,INLAND
-117.68,35.55,9.0,1.0,1.0,1518.0,568.0,6943.875000000001,270000.0,INLAND
-117.81,35.65,19.0,1.0,1.0,598.0,261.0,2373.0,93600.0,INLAND
-117.87,35.73,13.0,1.0,1.0,1181.0,414.0,5189.75,168600.0,INLAND
-117.84,35.54,11.0,1.0,1.0,765.0,296.0,6345.25,181000.0,INLAND
-117.74,35.65,15.0,1.0,1.0,1110.0,442.0,3969.375,148400.0,INLAND
-117.84,35.35,28.0,1.0,1.0,858.0,371.0,2495.25,86600.0,INLAND
-118.0,35.05,21.0,1.0,1.0,945.0,362.0,4251.875,158000.0,INLAND
-117.82,35.03,30.0,1.0,1.0,1347.0,467.0,4211.625,128600.0,INLAND
-117.76,35.22,4.0,1.0,1.0,8.0,6.0,2031.25,535000.0,INLAND
-117.79,35.21,4.0,1.0,1.0,6.0,2.0,2968.75,260000.0,INLAND
-118.01,35.12,15.0,1.0,1.0,917.0,316.0,4236.125,122000.0,INLAND
-117.98,35.13,5.0,1.0,1.0,2504.0,847.0,4423.875,148800.0,INLAND
-117.95,35.13,4.0,1.0,1.0,1150.0,422.0,5312.5,193800.0,INLAND
-117.95,35.08,1.0,1.0,1.0,32.0,15.0,6093.75,268400.0,INLAND
-117.98,35.1,4.0,1.0,1.0,352.0,135.0,5715.5,154000.0,INLAND
-117.99,35.16,15.0,1.0,1.0,960.0,370.0,3593.75,160600.0,INLAND
-118.27,34.92,20.0,1.0,1.0,422.0,159.0,3697.875,168400.0,INLAND
-118.34,34.86,11.0,1.0,1.0,3571.0,1308.0,3512.125,245000.0,INLAND
-117.68,35.03,28.0,1.0,1.0,1644.0,570.0,4292.25,94800.0,INLAND
-117.68,34.99,33.0,1.0,1.0,853.0,272.0,5286.499999999999,113800.0,INLAND
-117.65,35.0,36.0,1.0,1.0,672.0,241.0,2388.375,64600.0,INLAND
-118.15,34.86,10.0,1.0,1.0,2227.0,821.0,3268.625,152000.0,INLAND
-118.17,34.87,9.0,1.0,1.0,761.0,278.0,3773.0000000000005,160800.0,INLAND
-118.19,34.87,2.0,1.0,1.0,923.0,338.0,6319.125,207200.0,INLAND
-118.17,34.86,21.0,1.0,1.0,1488.0,554.0,3420.125,151600.0,INLAND
-118.15,35.06,15.0,1.0,1.0,569.0,263.0,2555.1249999999995,131600.0,INLAND
-118.16,35.05,44.0,1.0,1.0,776.0,278.0,3234.375,122800.0,INLAND
-118.19,35.05,14.0,1.0,1.0,1631.0,526.0,4681.5,151400.0,INLAND
-118.15,35.04,29.0,1.0,1.0,821.0,337.0,2700.0,98600.0,INLAND
-118.51,35.16,7.0,1.0,1.0,1932.0,654.0,5781.25,258600.0,INLAND
-118.66,35.2,7.0,1.0,1.0,3617.0,1370.0,5072.624999999999,310800.0,INLAND
-118.34,35.27,10.0,1.0,1.0,1167.0,446.0,2989.625,143000.0,INLAND
-118.48,35.14,4.0,1.0,1.0,4631.0,1468.0,4618.625,216600.0,INLAND
-118.61,35.08,6.0,1.0,1.0,1243.0,482.0,4363.875,259400.0,INLAND
-118.61,34.99,11.0,1.0,1.0,1539.0,564.0,4864.625,226600.0,INLAND
-118.46,35.13,19.0,1.0,1.0,1457.0,620.0,3302.125,174800.0,INLAND
-118.46,35.12,16.0,1.0,1.0,2033.0,668.0,4050.625,156000.0,INLAND
-118.43,35.12,8.0,1.0,1.0,930.0,360.0,4079.0,184600.0,INLAND
-118.44,35.13,34.0,1.0,1.0,602.0,266.0,2239.625,145000.0,INLAND
-118.44,35.13,21.0,1.0,1.0,1133.0,391.0,2329.5,120800.0,INLAND
-118.91,35.3,28.0,1.0,1.0,1233.0,351.0,3480.625,149400.0,INLAND
-118.95,35.26,24.0,1.0,1.0,667.0,184.0,5000.0,174000.0,INLAND
-118.83,35.27,33.0,1.0,1.0,717.0,196.0,3287.75,147600.0,INLAND
-118.92,35.13,29.0,1.0,1.0,909.0,253.0,2404.5,197600.0,INLAND
-118.85,35.23,26.0,1.0,1.0,1222.0,395.0,2207.0,121000.0,INLAND
-118.82,35.23,31.0,1.0,1.0,2302.0,574.0,2461.0,92800.0,INLAND
-118.83,35.2,17.0,1.0,1.0,1763.0,453.0,2669.625,92000.0,INLAND
-118.82,35.2,34.0,1.0,1.0,1910.0,455.0,2642.0,99600.0,INLAND
-118.85,35.2,17.0,1.0,1.0,2566.0,641.0,2488.375,87400.0,INLAND
-118.91,35.27,29.0,1.0,1.0,1344.0,306.0,2615.125,107800.0,INLAND
-118.9,35.26,31.0,1.0,1.0,5666.0,1457.0,2383.25,94200.0,INLAND
-118.92,35.26,20.0,1.0,1.0,3450.0,920.0,2521.75,112400.0,INLAND
-118.91,35.24,29.0,1.0,1.0,2949.0,699.0,2214.5,76000.0,INLAND
-119.69,36.41,38.0,1.0,1.0,540.0,187.0,2860.625,135000.0,INLAND
-119.57,36.44,30.0,1.0,1.0,1123.0,347.0,4365.75,173400.0,INLAND
-119.55,36.37,26.0,1.0,1.0,1002.0,311.0,3796.875,237600.0,INLAND
-119.69,36.38,25.0,1.0,1.0,879.0,277.0,4151.75,191200.0,INLAND
-119.78,36.37,41.0,1.0,1.0,443.0,146.0,3925.75,185000.0,INLAND
-119.83,36.37,25.0,1.0,1.0,819.0,272.0,3394.875,187800.0,INLAND
-119.87,36.34,26.0,1.0,1.0,779.0,249.0,3645.875,152800.0,INLAND
-119.93,36.32,25.0,1.0,1.0,7679.0,1580.0,2535.6250000000005,197600.0,INLAND
-119.79,36.32,19.0,1.0,1.0,1971.0,607.0,3833.375,136600.0,INLAND
-119.77,36.32,14.0,1.0,1.0,1867.0,612.0,4990.75,170000.0,INLAND
-119.78,36.31,14.0,1.0,1.0,737.0,269.0,3958.375,237800.0,INLAND
-119.77,36.31,14.0,1.0,1.0,2191.0,785.0,3277.25,123200.0,INLAND
-119.79,36.31,25.0,1.0,1.0,2414.0,961.0,2867.125,129600.0,INLAND
-119.77,36.3,24.0,1.0,1.0,1052.0,439.0,2629.75,109000.0,INLAND
-119.78,36.3,30.0,1.0,1.0,1255.0,352.0,2710.125,118200.0,INLAND
-119.79,36.3,16.0,1.0,1.0,903.0,289.0,5429.75,171200.0,INLAND
-119.79,36.29,6.0,1.0,1.0,764.0,246.0,5364.624999999999,193400.0,INLAND
-119.82,36.32,18.0,1.0,1.0,424.0,174.0,2584.125,160000.0,INLAND
-119.78,36.33,16.0,1.0,1.0,515.0,200.0,4048.25,210000.0,INLAND
-119.78,36.27,29.0,1.0,1.0,1066.0,309.0,5714.25,186600.0,INLAND
-119.8,36.29,7.0,1.0,1.0,327.0,103.0,6465.999999999999,200000.0,INLAND
-119.81,36.28,24.0,1.0,1.0,442.0,106.0,3883.875,97200.0,INLAND
-119.72,36.34,33.0,1.0,1.0,580.0,210.0,4002.3750000000005,210000.0,INLAND
-119.72,36.32,40.0,1.0,1.0,676.0,256.0,2840.125,90200.0,INLAND
-119.7,36.32,40.0,1.0,1.0,586.0,187.0,3309.625,72000.0,INLAND
-119.73,36.31,20.0,1.0,1.0,1579.0,400.0,3535.125,105400.0,INLAND
-119.7,36.3,10.0,1.0,1.0,693.0,220.0,2861.875,109000.0,INLAND
-119.67,36.35,10.0,1.0,1.0,470.0,158.0,6179.0,222600.0,INLAND
-119.65,36.37,4.0,1.0,1.0,1478.0,600.0,4435.75,281000.0,INLAND
-119.65,36.35,21.0,1.0,1.0,837.0,292.0,5488.875,200800.0,INLAND
-119.65,36.35,38.0,1.0,1.0,1378.0,537.0,3598.5,156000.0,INLAND
-119.66,36.35,15.0,1.0,1.0,947.0,391.0,3886.75,168800.0,INLAND
-119.64,36.36,13.0,1.0,1.0,1055.0,312.0,6516.75,179800.0,INLAND
-119.64,36.35,23.0,1.0,1.0,1525.0,585.0,4763.5,165800.0,INLAND
-119.63,36.35,4.0,1.0,1.0,920.0,324.0,5299.5,166200.0,INLAND
-119.62,36.35,10.0,1.0,1.0,1864.0,718.0,3268.125,145600.0,INLAND
-119.64,36.35,30.0,1.0,1.0,746.0,298.0,3515.625,125400.0,INLAND
-119.63,36.34,26.0,1.0,1.0,699.0,219.0,4442.0,127800.0,INLAND
-119.63,36.33,14.0,1.0,1.0,1633.0,559.0,2298.125,120000.0,INLAND
-119.61,36.33,32.0,1.0,1.0,926.0,264.0,3767.375,108000.0,INLAND
-119.63,36.32,36.0,1.0,1.0,749.0,255.0,2791.625,107000.0,INLAND
-119.66,36.34,32.0,1.0,1.0,859.0,286.0,3299.625,104400.0,INLAND
-119.65,36.34,46.0,1.0,1.0,752.0,323.0,2316.125,119400.0,INLAND
-119.65,36.34,47.0,1.0,1.0,832.0,315.0,3855.75,137200.0,INLAND
-119.64,36.34,32.0,1.0,1.0,1504.0,627.0,2325.75,98400.0,INLAND
-119.64,36.33,41.0,1.0,1.0,1852.0,721.0,1815.5,88400.0,INLAND
-119.65,36.33,52.0,1.0,1.0,624.0,243.0,2940.375,103200.0,INLAND
-119.65,36.33,47.0,1.0,1.0,693.0,241.0,1735.2500000000002,92600.0,INLAND
-119.68,36.32,26.0,1.0,1.0,268.0,116.0,2199.5,226600.0,INLAND
-119.67,36.33,19.0,1.0,1.0,850.0,237.0,3671.875,148400.0,INLAND
-119.66,36.33,16.0,1.0,1.0,1052.0,388.0,5113.625000000001,170600.0,INLAND
-119.66,36.33,10.0,1.0,1.0,988.0,395.0,1774.25,101200.0,INLAND
-119.66,36.32,24.0,1.0,1.0,1532.0,445.0,2907.0,98600.0,INLAND
-119.68,36.32,28.0,1.0,1.0,873.0,240.0,3229.125,93800.0,INLAND
-119.68,36.31,12.0,1.0,1.0,1859.0,498.0,3741.9999999999995,106200.0,INLAND
-119.66,36.3,18.0,1.0,1.0,717.0,212.0,4210.125,126000.0,INLAND
-119.65,36.32,11.0,1.0,1.0,713.0,290.0,1929.1249999999998,85800.0,INLAND
-119.64,36.32,32.0,1.0,1.0,1772.0,479.0,1696.125,71200.0,INLAND
-119.65,36.3,28.0,1.0,1.0,588.0,180.0,2933.25,91800.0,INLAND
-119.64,36.31,27.0,1.0,1.0,1071.0,284.0,1988.625,85200.0,INLAND
-119.61,36.31,25.0,1.0,1.0,1460.0,353.0,2354.875,77600.0,INLAND
-119.57,36.27,20.0,1.0,1.0,1394.0,449.0,3281.25,179800.0,INLAND
-119.69,36.25,35.0,1.0,1.0,970.0,300.0,2993.75,173200.0,INLAND
-119.63,36.18,23.0,1.0,1.0,171.0,50.0,3035.75,185000.0,INLAND
-119.59,36.11,32.0,1.0,1.0,524.0,155.0,2812.5,85000.0,INLAND
-119.57,36.09,6.0,1.0,1.0,992.0,319.0,2986.125,91400.0,INLAND
-119.58,36.1,21.0,1.0,1.0,1469.0,355.0,1745.875,78000.0,INLAND
-119.56,36.1,29.0,1.0,1.0,284.0,73.0,1914.1250000000002,72600.0,INLAND
-119.56,36.1,25.0,1.0,1.0,893.0,252.0,2662.5,86600.0,INLAND
-119.56,36.09,35.0,1.0,1.0,792.0,265.0,4105.875,114400.0,INLAND
-119.56,36.09,14.0,1.0,1.0,1077.0,279.0,2312.5,89600.0,INLAND
-119.56,36.08,37.0,1.0,1.0,639.0,190.0,2075.875,69200.0,INLAND
-119.58,36.11,21.0,1.0,1.0,1397.0,398.0,2771.125,108200.0,INLAND
-119.57,36.1,16.0,1.0,1.0,1201.0,384.0,1965.875,94600.0,INLAND
-119.57,36.1,36.0,1.0,1.0,737.0,278.0,4414.125,122600.0,INLAND
-119.57,36.1,37.0,1.0,1.0,707.0,274.0,2574.375,106400.0,INLAND
-119.74,36.15,21.0,1.0,1.0,1137.0,306.0,3086.0,107600.0,INLAND
-119.9,36.2,43.0,1.0,1.0,106.0,40.0,2343.75,260000.0,INLAND
-119.82,36.19,33.0,1.0,1.0,694.0,229.0,2527.625,89400.0,INLAND
-119.99,36.09,23.0,1.0,1.0,198.0,55.0,624.875,185000.0,INLAND
